latitude,longitude,geological_unit,rock_type,lithology_category,stratigraphy,group_name,major_minerals
14.63556,76.87067,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.63556,76.88924,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.63556,76.90781,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.63556,76.92637,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.63556,76.94494,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.63556,76.9635,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.63556,76.98206,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.63556,77.0,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.65364,76.75928,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.65364,76.77785,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.65364,76.79642,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.65364,76.81499,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.65364,76.83355,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.65364,76.85212,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.65364,76.87069,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.65364,76.88925,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.65364,76.90782,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.65364,76.92638,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.65364,76.94495,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.65364,76.96352,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.65364,76.98209,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.65364,77.0,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.67172,76.75928,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.67172,76.77785,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.67172,76.79642,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.67172,76.81499,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.67172,76.83356,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.67172,76.85213,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.67172,76.8707,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.67172,76.88926,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.67172,76.90783,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.67172,76.9264,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.67172,76.94497,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.67172,76.96353,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.67172,76.9821,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.67172,77.0,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.68979,76.75928,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.68979,76.77785,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.68979,76.79642,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.68979,76.81499,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.68979,76.83356,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.68979,76.85213,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.68979,76.8707,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.68979,76.88927,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.68979,76.90784,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.68979,76.92641,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.68979,76.94498,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.68979,76.96355,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.68979,76.98212,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.68979,77.0,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.70787,76.75928,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.70787,76.77785,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.70787,76.79643,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.70787,76.815,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.70787,76.83357,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.70787,76.85214,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.70787,76.87071,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.70787,76.88929,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.70787,76.90786,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.70787,76.92643,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.70787,76.945,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.70787,76.96358,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.70787,76.98215,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.70787,77.0,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.72594,76.75928,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.72594,76.77786,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.72594,76.79643,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.72594,76.815,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.72594,76.83358,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.72594,76.85215,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.72594,76.87072,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.72594,76.8893,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.72594,76.90787,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.72594,76.92645,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.72594,76.94501,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.72594,76.96358,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.72594,76.98216,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.72594,77.0,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.74402,76.75928,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.74402,76.77786,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.74402,76.79644,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.74402,76.81501,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.74402,76.83359,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.74402,76.85216,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.74402,76.87074,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.74402,76.88931,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.74402,76.90788,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.74402,76.92646,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.74402,76.94503,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.74402,76.96361,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.74402,76.98219,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.74402,77.0,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.81326,76.81503,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.81326,76.83361,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.81326,76.8522,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.81326,76.87077,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.81326,76.88935,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.81326,76.90794,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.81326,76.92651,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.81326,76.9451,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.81326,76.96368,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.81326,76.98225,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.81326,77.0,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.83134,76.75929,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.83134,76.77787,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.83134,76.79646,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.83134,76.81503,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.83134,76.83362,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.83134,76.8522,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.83134,76.87078,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.83134,76.88937,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.83134,76.90794,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.83134,76.92653,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.83134,76.94511,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.83134,76.96369,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.83134,76.98227,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.83134,77.0,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.84941,76.75929,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.84941,76.77788,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.84941,76.79646,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.277222,76.444444,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.277222,76.463333,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.277222,76.481667,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.277222,76.5,Hiriyur,Meta basalt,Metabasalt,Archaean,Chitradurga,"chlorite, plagioclase, carbonates"
14.295556,76.259444,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.295556,76.277778,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.295556,76.296667,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.295556,76.314722,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.295556,76.333333,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.295556,76.351944,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.295556,76.37,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.295556,76.388889,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.295556,76.4075,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.295556,76.426111,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.295556,76.444444,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.295556,76.463333,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.295556,76.481667,Hiriyur,Meta basalt,Metabasalt,Archaean,Chitradurga,"chlorite, plagioclase, carbonates"
14.295556,76.5,Hiriyur,Meta basalt,Metabasalt,Archaean,Chitradurga,"chlorite, plagioclase, carbonates"
14.313889,76.259444,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.313889,76.277778,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.313889,76.296667,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.313889,76.314722,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.313889,76.333333,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.313889,76.351944,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.84941,76.81504,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.84941,76.83363,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.84941,76.85221,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.84941,76.8708,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.84941,76.88937,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.84941,76.90796,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.84941,76.92654,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.84941,76.94513,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.84941,76.96371,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.84941,76.98229,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.84941,77.0,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.86749,76.75929,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.86749,76.77788,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.86749,76.79646,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.86749,76.81505,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.86749,76.83363,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.86749,76.85222,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.86749,76.8708,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.86749,76.88939,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.86749,76.90797,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.86749,76.92656,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.86749,76.94514,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.86749,76.96373,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.86749,76.98232,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.86749,77.0,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.88556,76.75929,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.88556,76.77788,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.88556,76.79646,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.313889,76.37,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.313889,76.388889,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.313889,76.4075,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.313889,76.426111,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.313889,76.444444,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.313889,76.463333,Hiriyur,Meta basalt,Metabasalt,Archaean,Chitradurga,"chlorite, plagioclase, carbonates"
14.313889,76.481667,Hiriyur,Meta rhyolite,Matarhyolite,Archaean,Chitradurga,"quartz, feldspar, sericite"
14.313889,76.5,Hiriyur,Meta basalt,Metabasalt,Archaean,Chitradurga,"chlorite, plagioclase, carbonates"
14.331944,76.259444,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.331944,76.277778,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.331944,76.296667,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.331944,76.314722,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.331944,76.333333,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.331944,76.351944,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.331944,76.37,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.331944,76.388889,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.331944,76.4075,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.331944,76.426111,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.331944,76.444444,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.331944,76.463333,Hiriyur,Meta basalt,Metabasalt,Archaean,Chitradurga,"chlorite, plagioclase, carbonates"
14.331944,76.481667,Hiriyur,Meta basalt,Metabasalt,Archaean,Chitradurga,"chlorite, plagioclase, carbonates"
14.331944,76.5,,Migmatite gneiss,Mylositised granite gneiss,Archaean,Peninsular Gneissic Complex-I,"quartz, plagioclase, K-feldspar, sericite"
14.349444,76.259444,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.349444,76.277778,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.88556,76.81506,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.88556,76.83364,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.88556,76.85223,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.88556,76.87081,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.88556,76.8894,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.88556,76.90798,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.88556,76.92657,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.88556,76.94516,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.88556,76.96375,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.88556,76.98233,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.88556,77.0,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.90363,76.75929,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.90363,76.77789,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.90363,76.79647,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.90363,76.81506,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.90363,76.83365,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.90363,76.85223,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.90363,76.87082,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.90363,76.88941,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.90363,76.908,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.90363,76.92659,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.90363,76.94518,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.90363,76.96376,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.90363,76.98235,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.90363,77.0,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.92171,76.75929,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.92171,76.77789,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.92171,76.79648,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.349444,76.296667,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.349444,76.314722,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.349444,76.333333,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
14.349444,76.351944,Peninsular Gneissic Complex,Overburden,Overburden,Archaean,Dharwar Supergroup,Quartz and Feldspar
